family	genus	species	taxid	segment	refseqs
Paramyxoviridae	unknown	Beilong virus	341053	None	NC_007803
Paramyxoviridae	unknown	J-virus	322067	None	NC_007454
Paramyxoviridae	unknown	Mossman virus	241630	None	NC_005339
Paramyxoviridae	unknown	Nariva virus	590647	None	NC_017937
Paramyxoviridae	unknown	Salem virus	120499	None	NC_025386
Paramyxoviridae	unknown	Tailam virus	1117633	None	NC_025355
Paramyxoviridae	unknown	Tupaia paramyxovirus	92129	None	NC_002199
Paramyxoviridae	Aquaparamyxovirus	Salmon aquaparamyxovirus	381543	None	NC_025360
Paramyxoviridae	Avulavirus	Avian avulavirus 1	11176	None	NC_039223
Paramyxoviridae	Avulavirus	Avian avulavirus 10	875624	None	NC_025349
Paramyxoviridae	Avulavirus	Avian avulavirus 11	1204252	None	NC_025407
Paramyxoviridae	Avulavirus	Avian avulavirus 12	1305716	None	NC_025363
Paramyxoviridae	Avulavirus	Avian avulavirus 13	2049884	None	NC_030231
Paramyxoviridae	Avulavirus	Avian avulavirus 14	2169715	None	NC_039015
Paramyxoviridae	Avulavirus	Avian avulavirus 15	2169716	None	NC_034968
Paramyxoviridae	Avulavirus	Avian avulavirus 16	2169717	None	NC_039016
Paramyxoviridae	Avulavirus	Avian avulavirus 17	2169718	None	NC_039017
Paramyxoviridae	Avulavirus	Avian avulavirus 2	35302	None	NC_039230
Paramyxoviridae	Avulavirus	Avian avulavirus 20	2067666	None	NC_040796
Paramyxoviridae	Avulavirus	Avian avulavirus 3	207246	None	NC_025373
Paramyxoviridae	Avulavirus	Avian avulavirus 5	740710	None	NC_025361
Paramyxoviridae	Avulavirus	Avian avulavirus 6	157619	None	NC_039194
Paramyxoviridae	Avulavirus	Avian avulavirus 7	622416	None	NC_025347
Paramyxoviridae	Avulavirus	Avian avulavirus 8	623144	None	NC_039195
Paramyxoviridae	Avulavirus	Avian avulavirus 9	580247	None	NC_025390
Paramyxoviridae	Avulavirus	Goose paramyxovirus SF02	204987	None	NC_005036
Paramyxoviridae	Ferlavirus	Reptilian ferlavirus	122203	None	NC_005084
Paramyxoviridae	Henipavirus	Cedar henipavirus	1979179	None	NC_025351
Paramyxoviridae	Henipavirus	Ghanaian bat henipavirus	1979178	None	NC_025256
Paramyxoviridae	Henipavirus	Hendra henipavirus	63330	None	NC_001906
Paramyxoviridae	Henipavirus	Mojiang henipavirus	1979176	None	NC_025352
Paramyxoviridae	Henipavirus	Nipah henipavirus	121791	None	NC_002728
Paramyxoviridae	Jeilongvirus	Lophuromys jeilongvirus 1	2560563	None	NC_043539
Paramyxoviridae	Jeilongvirus	Lophuromys jeilongvirus 2	2560564	None	NC_043540
Paramyxoviridae	Morbillivirus	Canine morbillivirus	11232	None	NC_001921
Paramyxoviridae	Morbillivirus	Cetacean morbillivirus	36410	None	NC_005283
Paramyxoviridae	Morbillivirus	Feline morbillivirus	1170234	None	NC_039196
Paramyxoviridae	Morbillivirus	Measles morbillivirus	11234	None	NC_001498
Paramyxoviridae	Morbillivirus	Phocine morbillivirus	11240	None	NC_028249
Paramyxoviridae	Morbillivirus	Rinderpest morbillivirus	11241	None	NC_006296
Paramyxoviridae	Morbillivirus	Small ruminant morbillivirus	31604	None	NC_006383
Paramyxoviridae	Paraavulavirus	Avian paraavulavirus 4	2560328	None	NC_019531
Paramyxoviridae	Pararubulavirus	Sosuga pararubulavirus	2560773	None	NC_025343
Paramyxoviridae	Pararubulavirus	Teviot pararubulavirus	2560803	None	NC_039198
Paramyxoviridae	Respirovirus	Bovine respirovirus 3	11215	None	NC_002161,NC_028362,NC_028362
Paramyxoviridae	Respirovirus	Human respirovirus 1	12730	None	NC_003461
Paramyxoviridae	Respirovirus	Human respirovirus 3	11216	None	NC_038270,NC_038270,NC_001796
Paramyxoviridae	Respirovirus	Murine respirovirus	11191	None	NC_001552
Paramyxoviridae	Respirovirus	Porcine respirovirus 1	1357321	None	NC_025402
Paramyxoviridae	Rubulavirus	Achimota rubulavirus 1	1979157	None	NC_025403
Paramyxoviridae	Rubulavirus	Achimota rubulavirus 2	1979158	None	NC_025404
Paramyxoviridae	Rubulavirus	Bat mumps rubulavirus	1979159	None	NC_038271
Paramyxoviridae	Rubulavirus	Human rubulavirus 2	1979160	None	NC_003443
Paramyxoviridae	Rubulavirus	Human rubulavirus 4	1979161	None	NC_021928
Paramyxoviridae	Rubulavirus	Mammalian rubulavirus 5	1979162	None	NC_006430
Paramyxoviridae	Rubulavirus	Mapuera rubulavirus	1979163	None	NC_009489
Paramyxoviridae	Rubulavirus	Menangle rubulavirus	1979164	None	NC_039197
Paramyxoviridae	Rubulavirus	Mumps rubulavirus	1979165	None	NC_002200
Paramyxoviridae	Rubulavirus	Porcine rubulavirus	53179	None	NC_009640
Paramyxoviridae	Rubulavirus	Simian rubulavirus	1979166	None	NC_006428
Paramyxoviridae	Rubulavirus	Tioman rubulavirus	1979169	None	NC_004074
Paramyxoviridae	Rubulavirus	Tuhoko rubulavirus 1	1979170	None	NC_025410
Paramyxoviridae	Rubulavirus	Tuhoko rubulavirus 2	1979171	None	NC_025348
Paramyxoviridae	Rubulavirus	Tuhoko rubulavirus 3	1979172	None	NC_025350
Parvoviridae	unknown	Artibeus jamaicensis parvovirus 1	1131485	None	NC_016752
Parvoviridae	unknown	Bosavirus MS-2016a	1917013	None	NC_031959
Parvoviridae	unknown	Bufavirus-3	1391667	None	NC_024888
Parvoviridae	unknown	Desmodus rotundus parvovirus	1926498	None	NC_032097
Parvoviridae	unknown	Equine parvovirus H	2079554	None	NC_040652
Parvoviridae	unknown	Mouse kidney parvovirus	2316143	None	NC_040843
Parvoviridae	unknown	Parus major densovirus	1907771	None	NC_031450
Parvoviridae	unknown	Parvovirus NIH-CQV	1341019	None	NC_022089
Parvoviridae	unknown	Porcine partetravirus	1208310	None	NC_022104
Parvoviridae	unknown	Red-crowned crane parvovirus	2079601	None	NC_040603,NC_040672
Parvoviridae	unknown	Sea otter parvovirus 1	1882382	None	NC_030837
Parvoviridae	unknown	Sesavirus CSL10538	1519097	None	NC_026251
Parvoviridae	unknown	Slow loris parvovirus 1	1581151	None	NC_025891
Parvoviridae	Amdoparvovirus	Amdoparvovirus sp.	1908805	None	NC_031751
Parvoviridae	Amdoparvovirus	Carnivore amdoparvovirus 1	1511862	None	NC_001662
Parvoviridae	Amdoparvovirus	Carnivore amdoparvovirus 2	1511863	None	NC_038533
Parvoviridae	Amdoparvovirus	Carnivore amdoparvovirus 3	2169702	None	NC_025825
Parvoviridae	Amdoparvovirus	Carnivore amdoparvovirus 4	2169703	None	NC_034445
Parvoviridae	Aveparvovirus	Galliform aveparvovirus 1	1511865	None	NC_024452,NC_038534,NC_038534,NC_024452
Parvoviridae	Bocaparvovirus	Bat bocavirus	1329649	None	NC_029300
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	1511866	None	NC_004442
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	1511867	None	NC_020499
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 3	1511868	None	NC_017823
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 4	2169767	None	NC_022800
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 5	2169768	None	NC_039044
Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 6	2169769	None	NC_030873
Parvoviridae	Bocaparvovirus	Chiropteran bocaparvovirus 1	2169770	None	NC_039045
Parvoviridae	Bocaparvovirus	Chiropteran bocaparvovirus 2	2169771	None	NC_039046
Parvoviridae	Bocaparvovirus	Chiropteran bocaparvovirus 3	2169772	None	NC_039047
Parvoviridae	Bocaparvovirus	Chiropteran bocaparvovirus 4	2169773	None	NC_039048
Parvoviridae	Bocaparvovirus	Dromedary camel bocaparvovirus 1	2014603	None	NC_035186
Parvoviridae	Bocaparvovirus	Dromedary camel bocaparvovirus 2	2014604	None	NC_035185
Parvoviridae	Bocaparvovirus	Lagomorph bocaparvovirus 1	2169774	None	NC_028973
Parvoviridae	Bocaparvovirus	Lupine bocavirus	2017714	None	NC_040533
Parvoviridae	Bocaparvovirus	Pinniped bocaparvovirus 1	1511869	None	NC_038535
Parvoviridae	Bocaparvovirus	Pinniped bocaparvovirus 2	1511870	None	NC_038536
Parvoviridae	Bocaparvovirus	Porcine bocavirus	1165907	None	NC_023673
Parvoviridae	Bocaparvovirus	Porcine bocavirus 5	1133653	None	NC_016647
Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	1511871	None	NC_007455,NC_012564,NC_014358,NC_012564,NC_014358,NC_007455
Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	1511872	None	NC_012729
Parvoviridae	Bocaparvovirus	Rat bocavirus	1788315	None	NC_029133
Parvoviridae	Bocaparvovirus	Rhinolophus pusillus bocaparvovirus 1	2053079	None	NC_040623
Parvoviridae	Bocaparvovirus	Rhinolophus pusillus bocaparvovirus 2	2053080	None	NC_040694
Parvoviridae	Bocaparvovirus	Rhinolophus sinicus bocaparvovirus	1911555	None	NC_031695
Parvoviridae	Bocaparvovirus	Rousettus leschenaultii bocaparvovirus 1	2053082	None	NC_040695
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 1	1511873	None	NC_038895
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 2	1511874	None	NC_024453
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 3	1511875	None	NC_038537
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 4	1511876	None	NC_038538
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	1511877	None	NC_016032,NC_016031,NC_016031,NC_016032
Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 6	1864484	None	NC_030402
Parvoviridae	Chapparvovirus	Porcine parvovirus 7	1820046	None	NC_040562
Parvoviridae	Copiparvovirus	Ungulate copiparvovirus 1	1511889	None	NC_006259
Parvoviridae	Copiparvovirus	Ungulate copiparvovirus 2	1511890	None	NC_014665
Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	1511891	None	NC_001729,NC_001401,NC_006261,NC_006260,NC_002077,NC_001829,NC_001729,NC_001401
Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus B	1511892	None	NC_006152,NC_005889,NC_006152
Parvoviridae	Dependoparvovirus	Adeno-associated virus	272636	None	NC_040671
Parvoviridae	Dependoparvovirus	Anseriform dependoparvovirus 1	1511895	None	NC_001701,NC_006147
Parvoviridae	Dependoparvovirus	Avian dependoparvovirus 1	1511894	None	NC_006263
Parvoviridae	Dependoparvovirus	Bearded dragon parvovirus	1670662	None	NC_027429
Parvoviridae	Dependoparvovirus	Chiropteran dependoparvovirus 1	1511897	None	NC_014468
Parvoviridae	Dependoparvovirus	Pinniped dependoparvovirus 1	1511898	None	NC_038539
Parvoviridae	Dependoparvovirus	Squamate dependoparvovirus 1	1511899	None	NC_006148
Parvoviridae	Erythroparvovirus	Human erythrovirus V9	72197	None	NC_004295
Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 1	1511900	None	NC_000883
Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 2	1511901	None	NC_038540
Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 3	1511902	None	NC_038541
Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 4	1511903	None	NC_038542
Parvoviridae	Erythroparvovirus	Rodent erythroparvovirus 1	1511904	None	NC_038543
Parvoviridae	Erythroparvovirus	Ungulate erythroparvovirus 1	1511905	None	NC_037053
Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	1511906	None	NC_001539
Parvoviridae	Protoparvovirus	Chiropteran protoparvovirus 1	2170147	None	NC_029797
Parvoviridae	Protoparvovirus	Eulipotyphla protoparvovirus 1	2170148	None	NC_026815
Parvoviridae	Protoparvovirus	Porcine parvovirus 2	1126383	None	NC_025965
Parvoviridae	Protoparvovirus	Porcine parvovirus 5	1241957	None	NC_023020
Parvoviridae	Protoparvovirus	Porcine parvovirus 6	1472911	None	NC_023860
Parvoviridae	Protoparvovirus	Primate protoparvovirus 1	1511907	None	NC_038544
Parvoviridae	Protoparvovirus	Primate protoparvovirus 2	2170149	None	NC_039049
Parvoviridae	Protoparvovirus	Primate protoparvovirus 3	2170150	None	NC_039050
Parvoviridae	Protoparvovirus	Rodent protoparvovirus 1	1511908	None	NC_001510
Parvoviridae	Protoparvovirus	Rodent protoparvovirus 2	1511909	None	NC_038545
Parvoviridae	Protoparvovirus	Rodent protoparvovirus 3	2137545	None	NC_028650
Parvoviridae	Protoparvovirus	Turkey parvovirus 1078	740933	None	NC_024454
Parvoviridae	Protoparvovirus	Ungulate protoparvovirus 1	1511910	None	NC_001718
Parvoviridae	Protoparvovirus	Ungulate protoparvovirus 2	2170151	None	NC_043446
Parvoviridae	Tetraparvovirus	Chiropteran tetraparvovirus 1	1511912	None	NC_016744
Parvoviridae	Tetraparvovirus	Primate tetraparvovirus 1	1511913	None	NC_007018
Parvoviridae	Tetraparvovirus	Tetraparvovirus sp.	1908804	None	NC_031670
Parvoviridae	Tetraparvovirus	Ungulate tetraparvovirus 1	1511914	None	NC_038898,NC_028136,NC_028136,NC_038898
Parvoviridae	Tetraparvovirus	Ungulate tetraparvovirus 2	1511915	None	NC_038546
Parvoviridae	Tetraparvovirus	Ungulate tetraparvovirus 3	1511916	None	NC_038883,NC_035180,NC_035180,NC_038883
Parvoviridae	Tetraparvovirus	Ungulate tetraparvovirus 4	1511917	None	NC_038547
Peribunyaviridae	Herbevirus	Herbert herbevirus	1980534	S	NC_038712
Peribunyaviridae	Herbevirus	Herbert herbevirus	1980534	M	NC_038713
Peribunyaviridae	Herbevirus	Herbert herbevirus	1980534	L	NC_038714
Peribunyaviridae	Orthobunyavirus	Aino orthobunyavirus	2560289	M	NC_018459
Peribunyaviridae	Orthobunyavirus	Aino orthobunyavirus	2560289	S	NC_018460
Peribunyaviridae	Orthobunyavirus	Aino orthobunyavirus	2560289	L	NC_018465
Peribunyaviridae	Orthobunyavirus	Akabane orthobunyavirus	1933178	L	NC_009894
Peribunyaviridae	Orthobunyavirus	Akabane orthobunyavirus	1933178	M	NC_009895
Peribunyaviridae	Orthobunyavirus	Akabane orthobunyavirus	1933178	S	NC_009896
Peribunyaviridae	Orthobunyavirus	Alajuela orthobunyavirus	1933181	M	NC_038715
Peribunyaviridae	Orthobunyavirus	Alajuela orthobunyavirus	1933181	S	NC_038716
Peribunyaviridae	Orthobunyavirus	Alajuela orthobunyavirus	1933181	L	NC_038717
Peribunyaviridae	Orthobunyavirus	Anopheles A orthobunyavirus	1933180	M	NC_038718
Peribunyaviridae	Orthobunyavirus	Anopheles A orthobunyavirus	1933180	S	NC_038719
Peribunyaviridae	Orthobunyavirus	Anopheles A orthobunyavirus	1933180	L	NC_038720
Peribunyaviridae	Orthobunyavirus	Anopheles B orthobunyavirus	1933176	S	NC_038721
Peribunyaviridae	Orthobunyavirus	Batama orthobunyavirus	1933177	S	NC_038722
Peribunyaviridae	Orthobunyavirus	Bimiti orthobunyavirus	1933263	M	NC_038723
Peribunyaviridae	Orthobunyavirus	Bimiti orthobunyavirus	1933263	L	NC_038724
Peribunyaviridae	Orthobunyavirus	Bimiti orthobunyavirus	1933263	S	NC_038725
Peribunyaviridae	Orthobunyavirus	Brazoran virus	1368616	S	NC_022037
Peribunyaviridae	Orthobunyavirus	Brazoran virus	1368616	M	NC_022038
Peribunyaviridae	Orthobunyavirus	Brazoran virus	1368616	L	NC_022039
Peribunyaviridae	Orthobunyavirus	Bunyamwera orthobunyavirus	1933179	L	NC_001925
Peribunyaviridae	Orthobunyavirus	Bunyamwera orthobunyavirus	1933179	M	NC_001926
Peribunyaviridae	Orthobunyavirus	Bunyamwera orthobunyavirus	1933179	S	NC_001927
Peribunyaviridae	Orthobunyavirus	Buttonwillow orthobunyavirus	2560361	L	NC_043597
Peribunyaviridae	Orthobunyavirus	Buttonwillow orthobunyavirus	2560361	S	NC_043598
Peribunyaviridae	Orthobunyavirus	Buttonwillow orthobunyavirus	2560361	M	NC_043599
Peribunyaviridae	Orthobunyavirus	Bwamba orthobunyavirus	35310	L	NC_034479
Peribunyaviridae	Orthobunyavirus	Bwamba orthobunyavirus	35310	S	NC_034480
Peribunyaviridae	Orthobunyavirus	Bwamba orthobunyavirus	35310	M	NC_034490
Peribunyaviridae	Orthobunyavirus	Cache Valley orthobunyavirus	2560364	M	NC_043619
Peribunyaviridae	Orthobunyavirus	California encephalitis orthobunyavirus	1933264	L	NC_004108
Peribunyaviridae	Orthobunyavirus	California encephalitis orthobunyavirus	1933264	M	NC_004109
Peribunyaviridae	Orthobunyavirus	California encephalitis orthobunyavirus	1933264	S	NC_004110
Peribunyaviridae	Orthobunyavirus	Capim orthobunyavirus	1933265	L	NC_034482
Peribunyaviridae	Orthobunyavirus	Capim orthobunyavirus	1933265	S	NC_034483
Peribunyaviridae	Orthobunyavirus	Capim orthobunyavirus	1933265	M	NC_034493
Peribunyaviridae	Orthobunyavirus	Caraparu orthobunyavirus	1933290	M	NC_034477
Peribunyaviridae	Orthobunyavirus	Caraparu orthobunyavirus	1933290	S	NC_034478
Peribunyaviridae	Orthobunyavirus	Caraparu orthobunyavirus	1933290	L	NC_034489
Peribunyaviridae	Orthobunyavirus	Catu orthobunyavirus	1933269	S	NC_038726
Peribunyaviridae	Orthobunyavirus	Catu orthobunyavirus	1933269	M	NC_038727
Peribunyaviridae	Orthobunyavirus	Catu orthobunyavirus	1933269	L	NC_038728
Peribunyaviridae	Orthobunyavirus	Fort Sherman orthobunyavirus	2560477	M	NC_043615
Peribunyaviridae	Orthobunyavirus	Gamboa orthobunyavirus	1933270	L	NC_038729
Peribunyaviridae	Orthobunyavirus	Gamboa orthobunyavirus	1933270	M	NC_038730
Peribunyaviridae	Orthobunyavirus	Gamboa orthobunyavirus	1933270	S	NC_038731
Peribunyaviridae	Orthobunyavirus	Guajara orthobunyavirus	1933272	S	NC_038732
Peribunyaviridae	Orthobunyavirus	Guajara orthobunyavirus	1933272	M	NC_038733
Peribunyaviridae	Orthobunyavirus	Guajara orthobunyavirus	1933272	L	NC_038734
Peribunyaviridae	Orthobunyavirus	Guama orthobunyavirus	1933273	M	NC_038735
Peribunyaviridae	Orthobunyavirus	Guama orthobunyavirus	1933273	L	NC_038736
Peribunyaviridae	Orthobunyavirus	Guama orthobunyavirus	1933273	S	NC_038737
Peribunyaviridae	Orthobunyavirus	Guaroa orthobunyavirus	1933274	S	NC_034486
Peribunyaviridae	Orthobunyavirus	Guaroa orthobunyavirus	1933274	L	NC_034487
Peribunyaviridae	Orthobunyavirus	Guaroa orthobunyavirus	1933274	M	NC_034506
Peribunyaviridae	Orthobunyavirus	Ingwavuma orthobunyavirus	2560529	L	NC_043588
Peribunyaviridae	Orthobunyavirus	Ingwavuma orthobunyavirus	2560529	M	NC_043589
Peribunyaviridae	Orthobunyavirus	Ingwavuma orthobunyavirus	2560529	S	NC_043590
Peribunyaviridae	Orthobunyavirus	Jatobal orthobunyavirus	2560533	S	NC_043576
Peribunyaviridae	Orthobunyavirus	Jatobal orthobunyavirus	2560533	M	NC_043577
Peribunyaviridae	Orthobunyavirus	Jatobal orthobunyavirus	2560533	L	NC_043578
Peribunyaviridae	Orthobunyavirus	Kaeng Khoi orthobunyavirus	1933275	L	NC_034499
Peribunyaviridae	Orthobunyavirus	Kaeng Khoi orthobunyavirus	1933275	M	NC_034500
Peribunyaviridae	Orthobunyavirus	Kaeng Khoi orthobunyavirus	1933275	S	NC_034501
Peribunyaviridae	Orthobunyavirus	Kairi orthobunyavirus	1933276	L	NC_038738
Peribunyaviridae	Orthobunyavirus	Kairi orthobunyavirus	1933276	M	NC_038739
Peribunyaviridae	Orthobunyavirus	Kairi orthobunyavirus	1933276	S	NC_038740
Peribunyaviridae	Orthobunyavirus	Keystone orthobunyavirus	2560538	M	NC_043627
Peribunyaviridae	Orthobunyavirus	Koongol orthobunyavirus	1933288	L	NC_038741
Peribunyaviridae	Orthobunyavirus	Koongol orthobunyavirus	1933288	M	NC_038742
Peribunyaviridae	Orthobunyavirus	Koongol orthobunyavirus	1933288	S	NC_038743
Peribunyaviridae	Orthobunyavirus	La Crosse orthobunyavirus	2560547	L	NC_004108
Peribunyaviridae	Orthobunyavirus	La Crosse orthobunyavirus	2560547	M	NC_004109
Peribunyaviridae	Orthobunyavirus	La Crosse orthobunyavirus	2560547	S	NC_004110
Peribunyaviridae	Orthobunyavirus	Madrid orthobunyavirus	1933291	L	NC_034497
Peribunyaviridae	Orthobunyavirus	Madrid orthobunyavirus	1933291	S	NC_034498
Peribunyaviridae	Orthobunyavirus	Madrid orthobunyavirus	1933291	M	NC_034505
Peribunyaviridae	Orthobunyavirus	Main Drain orthobunyavirus	1933303	S	NC_038941
Peribunyaviridae	Orthobunyavirus	Main Drain orthobunyavirus	1933303	M	NC_038942
Peribunyaviridae	Orthobunyavirus	Main Drain orthobunyavirus	1933303	L	NC_038943
Peribunyaviridae	Orthobunyavirus	Manzanilla orthobunyavirus	1933304	M	NC_024074
Peribunyaviridae	Orthobunyavirus	Manzanilla orthobunyavirus	1933304	S	NC_024075
Peribunyaviridae	Orthobunyavirus	Manzanilla orthobunyavirus	1933304	L	NC_024076
Peribunyaviridae	Orthobunyavirus	Marituba orthobunyavirus	1933307	L	NC_034495
Peribunyaviridae	Orthobunyavirus	Marituba orthobunyavirus	1933307	S	NC_034496
Peribunyaviridae	Orthobunyavirus	Marituba orthobunyavirus	1933307	M	NC_034504
Peribunyaviridae	Orthobunyavirus	Mermet orthobunyavirus	2560587	L	NC_043591
Peribunyaviridae	Orthobunyavirus	Mermet orthobunyavirus	2560587	M	NC_043592
Peribunyaviridae	Orthobunyavirus	Mermet orthobunyavirus	2560587	S	NC_043593
Peribunyaviridae	Orthobunyavirus	Nyando orthobunyavirus	1933306	S	NC_034481
Peribunyaviridae	Orthobunyavirus	Nyando orthobunyavirus	1933306	M	NC_034491
Peribunyaviridae	Orthobunyavirus	Nyando orthobunyavirus	1933306	L	NC_034492
Peribunyaviridae	Orthobunyavirus	Oriboca orthobunyavirus	1934100	L	NC_034475
Peribunyaviridae	Orthobunyavirus	Oriboca orthobunyavirus	1934100	S	NC_034476
Peribunyaviridae	Orthobunyavirus	Oriboca orthobunyavirus	1934100	M	NC_034488
Peribunyaviridae	Orthobunyavirus	Oropouche orthobunyavirus	1933309	M	NC_005775
Peribunyaviridae	Orthobunyavirus	Oropouche orthobunyavirus	1933309	L	NC_005776
Peribunyaviridae	Orthobunyavirus	Oropouche orthobunyavirus	1933309	S	NC_005777
Peribunyaviridae	Orthobunyavirus	Patois orthobunyavirus	1934101	S	NC_043689
Peribunyaviridae	Orthobunyavirus	Patois orthobunyavirus	1934101	L	NC_043690
Peribunyaviridae	Orthobunyavirus	Patois orthobunyavirus	1934101	M	NC_043691
Peribunyaviridae	Orthobunyavirus	Peaton orthobunyavirus	2560627	S	NC_043549
Peribunyaviridae	Orthobunyavirus	Peaton orthobunyavirus	2560627	L	NC_043550
Peribunyaviridae	Orthobunyavirus	Peaton orthobunyavirus	2560627	M	NC_043551
Peribunyaviridae	Orthobunyavirus	Sathuperi orthobunyavirus	159141	L	NC_018461
Peribunyaviridae	Orthobunyavirus	Sathuperi orthobunyavirus	159141	S	NC_018462
Peribunyaviridae	Orthobunyavirus	Sathuperi orthobunyavirus	159141	M	NC_018466
Peribunyaviridae	Orthobunyavirus	Schmallenberg orthobunyavirus	2560743	L	NC_043583
Peribunyaviridae	Orthobunyavirus	Schmallenberg orthobunyavirus	2560743	M	NC_043584
Peribunyaviridae	Orthobunyavirus	Shamonda orthobunyavirus	159150	L	NC_018463
Peribunyaviridae	Orthobunyavirus	Shamonda orthobunyavirus	159150	S	NC_018464
Peribunyaviridae	Orthobunyavirus	Shamonda orthobunyavirus	159150	M	NC_018467
Peribunyaviridae	Orthobunyavirus	Shuni orthobunyavirus	159148	M	NC_018459
Peribunyaviridae	Orthobunyavirus	Shuni orthobunyavirus	159148	S	NC_018460,NC_043698
Peribunyaviridae	Orthobunyavirus	Shuni orthobunyavirus	159148	L	NC_018465
Peribunyaviridae	Orthobunyavirus	Simbu orthobunyavirus	35306	L	NC_018476
Peribunyaviridae	Orthobunyavirus	Simbu orthobunyavirus	35306	S	NC_018477
Peribunyaviridae	Orthobunyavirus	Simbu orthobunyavirus	35306	M	NC_018478
Peribunyaviridae	Orthobunyavirus	Tacaiuma orthobunyavirus	611707	L	NC_043692
Peribunyaviridae	Orthobunyavirus	Tacaiuma orthobunyavirus	611707	S	NC_043693
Peribunyaviridae	Orthobunyavirus	Tacaiuma orthobunyavirus	611707	M	NC_043694
Peribunyaviridae	Orthobunyavirus	Tataguine orthobunyavirus	2560799	None	NC_043606,NC_043607,NC_043608
Peribunyaviridae	Orthobunyavirus	Tete orthobunyavirus	35319	M	NC_039183
Peribunyaviridae	Orthobunyavirus	Tete orthobunyavirus	35319	L	NC_039184
Peribunyaviridae	Orthobunyavirus	Tete orthobunyavirus	35319	S	NC_039185
Peribunyaviridae	Orthobunyavirus	Thimiri orthobunyavirus	1819305	None	NC_043034
Peribunyaviridae	Orthobunyavirus	Utinga orthobunyavirus	2560828	M	NC_043595
Peribunyaviridae	Orthobunyavirus	Wyeomyia orthobunyavirus	273350	L	NC_039186
Peribunyaviridae	Orthobunyavirus	Wyeomyia orthobunyavirus	273350	M	NC_039187
Peribunyaviridae	Orthobunyavirus	Wyeomyia orthobunyavirus	273350	S	NC_039188
Peribunyaviridae	Orthobunyavirus	Zegla orthobunyavirus	2170060	S	NC_043686
Peribunyaviridae	Orthobunyavirus	Zegla orthobunyavirus	2170060	L	NC_043687
Peribunyaviridae	Orthobunyavirus	Zegla orthobunyavirus	2170060	M	NC_043688
Peribunyaviridae	Pacuvirus	Pacui pacuvirus	2560617	L	NC_043600
Peribunyaviridae	Pacuvirus	Pacui pacuvirus	2560617	S	NC_043601
Peribunyaviridae	Pacuvirus	Pacui pacuvirus	2560617	M	NC_043602
Phenuiviridae	Banyangvirus	Heartland banyangvirus	2560519	M	NC_024494
Phenuiviridae	Banyangvirus	Heartland banyangvirus	2560519	L	NC_024495
Phenuiviridae	Banyangvirus	Heartland banyangvirus	2560519	S	NC_024496
Phenuiviridae	Phlebovirus	Aguacate virus	1006583	M	NC_015450
Phenuiviridae	Phlebovirus	Aguacate virus	1006583	L	NC_015451
Phenuiviridae	Phlebovirus	Aguacate virus	1006583	S	NC_015452
Phenuiviridae	Phlebovirus	Ambe virus	1926500	M	NC_033835
Phenuiviridae	Phlebovirus	Ambe virus	1926500	L	NC_033844
Phenuiviridae	Phlebovirus	Ambe virus	1926500	S	NC_033845
Phenuiviridae	Phlebovirus	Anhanga virus	904722	L	NC_033836
Phenuiviridae	Phlebovirus	Anhanga virus	904722	S	NC_033837
Phenuiviridae	Phlebovirus	Anhanga virus	904722	M	NC_033846
Phenuiviridae	Phlebovirus	Arrabida virus	1457322	L	NC_029082
Phenuiviridae	Phlebovirus	Arrabida virus	1457322	M	NC_037616
Phenuiviridae	Phlebovirus	Arrabida virus	1457322	S	NC_037617
Phenuiviridae	Phlebovirus	Arumowot virus	904698	M	NC_023633
Phenuiviridae	Phlebovirus	Arumowot virus	904698	S	NC_023634
Phenuiviridae	Phlebovirus	Arumowot virus	904698	L	NC_023635
Phenuiviridae	Phlebovirus	Bhanja virus	1213620	L	NC_027140
Phenuiviridae	Phlebovirus	Bhanja virus	1213620	M	NC_027141
Phenuiviridae	Phlebovirus	Bhanja virus	1213620	S	NC_027142
Phenuiviridae	Phlebovirus	Bujaru phlebovirus	1933183	L	NC_033830
Phenuiviridae	Phlebovirus	Bujaru phlebovirus	1933183	S	NC_033831
