coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
2013	19	2010	82	0.768421
2013	19	2010	82	0.755263
2013	19	2010	82	0.602632
2013	19	2010	82	0.781579
2013	19	2010	82	0.702632
2013	19	2010	82	0.763158
2013	19	2010	82	0.694737
2013	19	2011	126	0.705263
2013	19	2011	126	0.731579
2013	19	2011	126	0.842105
2013	19	2011	126	0.839474
2013	19	2011	126	0.789474
2013	19	2011	126	0.713158
2013	19	2011	126	0.786842
2013	19	2011	126	0.873684
2013	19	2011	126	0.852632
2013	19	2011	126	0.773684
2013	19	2012	193	0.973684
2013	19	2012	193	0.936842
2013	19	2012	193	0.842105
2013	19	2012	193	0.876316
2013	19	2012	193	0.926316
2013	19	2012	193	0.934211
2013	19	2012	193	0.831579
2013	19	2012	193	0.957895
2013	19	2012	193	0.981579
2013	19	2012	193	0.936842
2013	19	2013	212	0.918421
2013	19	2013	212	0.973684
2013	19	2013	212	0.984211
2013	19	2013	212	1
2013	19	2013	212	0.986842
2013	19	2013	212	0.965789
2013	19	2013	212	0.968421
2013	19	2013	212	0.968421
2013	19	2013	212	0.989474
2013	19	2013	212	0.973684
2013	19	2014	218	1
2013	19	2014	218	0.981579
2013	19	2014	218	0.978947
2013	19	2014	218	0.984211
2013	19	2014	218	0.986842
2013	19	2014	218	0.992105
2013	19	2014	218	0.984211
2013	19	2014	218	0.992105
2013	19	2014	218	0.968421
2013	19	2014	218	0.994737
2013	19	2015	228	1
2013	19	2015	228	0.994737
2013	19	2015	228	0.992105
2013	19	2015	228	0.997368
2013	19	2015	228	1
2013	19	2015	228	0.992105
2013	19	2015	228	0.976316
2013	19	2015	228	1
2013	19	2015	228	0.997368
2013	19	2015	228	0.976316
2013	19	2016	280	0.971053
2013	19	2016	280	1
2013	19	2016	280	0.989474
2013	19	2016	280	0.986842
2013	19	2016	280	1
2013	19	2016	280	0.942105
2013	19	2016	280	0.994737
2013	19	2016	280	0.997368
2013	19	2016	280	0.992105
2013	19	2016	280	0.992105
2013	19	2017	280	0.994737
2013	19	2017	280	0.986842
2013	19	2017	280	0.997368
2013	19	2017	280	0.997368
2013	19	2017	280	0.992105
2013	19	2017	280	0.981579
2013	19	2017	280	0.984211
2013	19	2017	280	0.981579
2013	19	2017	280	1
2013	19	2017	280	0.989474
2013	19	2018	290	1
2013	19	2018	290	0.984211
2013	19	2018	290	0.984211
2013	19	2018	290	0.973684
2013	19	2018	290	0.971053
2013	19	2018	290	0.997368
2013	19	2018	290	0.978947
2013	19	2018	290	0.984211
2013	19	2018	290	0.981579
2013	19	2018	290	0.989474
2013	19	2019	290	0.978947
2013	19	2019	290	1
2013	19	2019	290	0.994737
2013	19	2019	290	0.986842
2013	19	2019	290	0.986842
2013	19	2019	290	0.997368
2013	19	2019	290	0.997368
2013	19	2019	290	0.989474
2013	19	2019	290	0.992105
2013	19	2019	290	1
2014	6	2005	5	0.025
2014	6	2005	5	0
2014	6	2005	5	0
2014	6	2005	5	0
2014	6	2005	5	0.00833333
2014	6	2005	5	0
2014	6	2005	5	0.00833333
2014	6	2005	5	0
2014	6	2005	5	0
2014	6	2005	5	0
2014	6	2006	5	0
2014	6	2006	5	0
2014	6	2006	5	0
2014	6	2006	5	0
2014	6	2006	5	0
2014	6	2006	5	0.025
2014	6	2006	5	0
2014	6	2006	5	0
2014	6	2006	5	0.00833333
2014	6	2007	5	0
2014	6	2007	5	0
2014	6	2007	5	0
2014	6	2007	5	0.00833333
2014	6	2007	5	0
2014	6	2007	5	0
2014	6	2007	5	0
2014	6	2007	5	0
2014	6	2007	5	0.025
2014	6	2008	16	0.108333
2014	6	2008	16	0.0833333
2014	6	2008	16	0.0583333
2014	6	2008	16	0.2
2014	6	2008	16	0.0166667
2014	6	2008	16	0.25
2014	6	2008	16	0.175
2014	6	2008	16	0
2014	6	2008	16	0
2014	6	2008	16	0.05
2014	6	2009	60	0.383333
2014	6	2009	60	0.166667
2014	6	2009	60	0.4
2014	6	2009	60	0.208333
2014	6	2009	60	0.3
2014	6	2009	60	0.625
2014	6	2009	60	0.3
2014	6	2009	60	0.1
2014	6	2009	60	0.358333
2014	6	2009	60	0.216667
2014	6	2010	82	0.425
2014	6	2010	82	0.616667
2014	6	2010	82	0.458333
2014	6	2010	82	0.45
2014	6	2010	82	0.575
2014	6	2010	82	0.0833333
2014	6	2010	82	0.533333
2014	6	2010	82	0.75
2014	6	2010	82	0.491667
2014	6	2010	82	0.208333
2014	6	2011	126	0.441667
2014	6	2011	126	0.391667
2014	6	2011	126	0.575
2014	6	2011	126	0.558333
2014	6	2011	126	0.566667
2014	6	2011	126	0.416667
2014	6	2011	126	0.258333
2014	6	2011	126	0.683333
2014	6	2011	126	0.525
2014	6	2011	126	0.675
2014	6	2012	193	0.566667
2014	6	2012	193	0.741667
2014	6	2012	193	0.466667
2014	6	2012	193	0.483333
2014	6	2012	193	0.533333
2014	6	2012	193	0.633333
2014	6	2012	193	0.625
2014	6	2012	193	0.483333
2014	6	2012	193	0.641667
2014	6	2012	193	0.575
2014	6	2013	212	0.583333
2014	6	2013	212	0.716667
2014	6	2013	212	0.4
2014	6	2013	212	0.491667
2014	6	2013	212	0.766667
2014	6	2013	212	0.6
2014	6	2013	212	0.541667
2014	6	2013	212	0.45
2014	6	2013	212	0.725
2014	6	2013	212	0.458333
2014	6	2014	218	0.9
2014	6	2014	218	0.958333
2014	6	2014	218	0.841667
2014	6	2014	218	0.991667
2014	6	2014	218	0.95
2014	6	2014	218	0.958333
2014	6	2014	218	0.991667
2014	6	2014	218	0.933333
2014	6	2014	218	0.958333
2014	6	2014	218	0.9
2014	6	2015	228	0.866667
2014	6	2015	228	0.958333
2014	6	2015	228	0.941667
2014	6	2015	228	0.991667
2014	6	2015	228	0.991667
2014	6	2015	228	0.791667
2014	6	2015	228	0.966667
2014	6	2015	228	1
2014	6	2015	228	0.7
2014	6	2015	228	0.975
2014	6	2016	280	0.958333
2014	6	2016	280	0.983333
2014	6	2016	280	0.933333
2014	6	2016	280	0.891667
2014	6	2016	280	0.991667
2014	6	2016	280	0.9
2014	6	2016	280	0.65
2014	6	2016	280	0.941667
2014	6	2016	280	0.983333
2014	6	2016	280	0.95
2014	6	2017	280	0.875
2014	6	2017	280	0.9
2014	6	2017	280	0.941667
2014	6	2017	280	0.85
2014	6	2017	280	0.95
2014	6	2017	280	1
2014	6	2017	280	0.958333
2014	6	2017	280	0.816667
2014	6	2017	280	0.833333
2014	6	2017	280	0.866667
2014	6	2018	290	0.908333
2014	6	2018	290	1
2014	6	2018	290	0.975
2014	6	2018	290	0.933333
2014	6	2018	290	0.925
2014	6	2018	290	0.975
2014	6	2018	290	0.916667
2014	6	2018	290	0.841667
2014	6	2018	290	0.891667
2014	6	2018	290	0.991667
2014	6	2019	290	0.833333
2014	6	2019	290	0.916667
2014	6	2019	290	0.75
2014	6	2019	290	0.95
2014	6	2019	290	0.8
2014	6	2019	290	0.875
2014	6	2019	290	0.991667
2014	6	2019	290	0.925
2014	6	2019	290	0.975
2014	6	2019	290	0.908333
2015	10	2005	5	0
2015	10	2005	5	0.005
2015	10	2005	5	0.005
2015	10	2005	5	0
2015	10	2005	5	0
2015	10	2005	5	0
2015	10	2005	5	0.005
2015	10	2005	5	0.005
2015	10	2005	5	0
2015	10	2005	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2006	5	0
2015	10	2007	5	0
2015	10	2007	5	0.005
2015	10	2007	5	0
2015	10	2007	5	0.005
2015	10	2007	5	0
2015	10	2007	5	0
2015	10	2007	5	0
2015	10	2007	5	0
2015	10	2007	5	0
2015	10	2008	16	0.805
2015	10	2008	16	0.735
2015	10	2008	16	0.74
2015	10	2008	16	0.73
2015	10	2008	16	0.7
2015	10	2008	16	0.765
2015	10	2008	16	0.745
2015	10	2008	16	0.655
2015	10	2008	16	0.755
2015	10	2008	16	0.705
2015	10	2009	60	0.86
2015	10	2009	60	0.815
2015	10	2009	60	0.85
2015	10	2009	60	0.8
2015	10	2009	60	0.845
2015	10	2009	60	0.875
2015	10	2009	60	0.745
2015	10	2009	60	0.79
2015	10	2009	60	0.81
2015	10	2009	60	0.78
2015	10	2010	82	0.815
2015	10	2010	82	0.865
2015	10	2010	82	0.845
2015	10	2010	82	0.795
2015	10	2010	82	0.82
2015	10	2010	82	0.8
2015	10	2010	82	0.82
2015	10	2010	82	0.845
2015	10	2010	82	0.81
2015	10	2010	82	0.8
2015	10	2011	126	0.87
2015	10	2011	126	0.88
2015	10	2011	126	0.86
2015	10	2011	126	0.83
2015	10	2011	126	0.845
2015	10	2011	126	0.805
2015	10	2011	126	0.8
2015	10	2011	126	0.855
2015	10	2011	126	0.765
2015	10	2011	126	0.855
2015	10	2012	193	0.895
2015	10	2012	193	0.91
2015	10	2012	193	0.87
2015	10	2012	193	0.88
2015	10	2012	193	0.865
2015	10	2012	193	0.83
2015	10	2012	193	0.855
2015	10	2012	193	0.825
2015	10	2012	193	0.905
2015	10	2012	193	0.855
2015	10	2013	212	0.86
2015	10	2013	212	0.885
2015	10	2013	212	0.865
2015	10	2013	212	0.88
2015	10	2013	212	0.89
2015	10	2013	212	0.87
2015	10	2013	212	0.8
2015	10	2013	212	0.76
2015	10	2013	212	0.845
2015	10	2013	212	0.86
2015	10	2014	218	0.885
2015	10	2014	218	0.89
2015	10	2014	218	0.88
2015	10	2014	218	0.885
2015	10	2014	218	0.895
2015	10	2014	218	0.91
2015	10	2014	218	0.88
2015	10	2014	218	0.895
2015	10	2014	218	0.885
2015	10	2014	218	0.735
2015	10	2015	228	0.905
2015	10	2015	228	0.895
2015	10	2015	228	0.955
2015	10	2015	228	0.915
2015	10	2015	228	0.905
2015	10	2015	228	0.955
2015	10	2015	228	0.95
2015	10	2015	228	0.91
2015	10	2015	228	0.905
2015	10	2015	228	0.92
2015	10	2016	280	0.97
2015	10	2016	280	0.96
2015	10	2016	280	0.995
2015	10	2016	280	0.95
2015	10	2016	280	0.97
2015	10	2016	280	0.96
2015	10	2016	280	0.96
2015	10	2016	280	1
2015	10	2016	280	0.95
2015	10	2016	280	0.945
2015	10	2017	280	0.94
2015	10	2017	280	0.955
2015	10	2017	280	0.995
2015	10	2017	280	0.95
2015	10	2017	280	0.965
2015	10	2017	280	0.915
2015	10	2017	280	0.965
2015	10	2017	280	0.96
2015	10	2017	280	0.98
2015	10	2017	280	0.94
2015	10	2018	290	0.995
2015	10	2018	290	0.945
2015	10	2018	290	0.945
2015	10	2018	290	0.98
2015	10	2018	290	0.98
2015	10	2018	290	0.93
2015	10	2018	290	0.985
2015	10	2018	290	0.97
2015	10	2018	290	1
2015	10	2018	290	1
2015	10	2019	290	0.96
2015	10	2019	290	0.965
2015	10	2019	290	0.99
2015	10	2019	290	0.965
2015	10	2019	290	0.95
2015	10	2019	290	0.975
2015	10	2019	290	0.985
2015	10	2019	290	0.985
2015	10	2019	290	0.975
2015	10	2019	290	1
2016	52	2005	5	0.00480769
2016	52	2005	5	0.00288462
2016	52	2005	5	0.00288462
2016	52	2005	5	0
2016	52	2005	5	0.000961538
2016	52	2005	5	0
2016	52	2005	5	0.00480769
2016	52	2005	5	0.00288462
2016	52	2005	5	0.000961538
2016	52	2005	5	0
2016	52	2006	5	0
2016	52	2006	5	0
2016	52	2006	5	0
2016	52	2006	5	0
2016	52	2006	5	0
2016	52	2006	5	0.00480769
2016	52	2006	5	0
2016	52	2006	5	0
2016	52	2006	5	0.000961538
2016	52	2007	5	0
2016	52	2007	5	0.00288462
2016	52	2007	5	0
2016	52	2007	5	0
2016	52	2007	5	0
2016	52	2007	5	0
2016	52	2007	5	0
2016	52	2007	5	0
2016	52	2007	5	0.00480769
2016	52	2008	16	0.682692
2016	52	2008	16	0.566346
2016	52	2008	16	0.629808
2016	52	2008	16	0.671154
2016	52	2008	16	0.559615
2016	52	2008	16	0.671154
2016	52	2008	16	0.661538
2016	52	2008	16	0.583654
2016	52	2008	16	0.624038
2016	52	2008	16	0.538462
2016	52	2009	60	0.750962
2016	52	2009	60	0.7375
2016	52	2009	60	0.770192
2016	52	2009	60	0.7
2016	52	2009	60	0.7625
2016	52	2009	60	0.747115
2016	52	2009	60	0.642308
2016	52	2009	60	0.663462
2016	52	2009	60	0.745192
2016	52	2009	60	0.710577
2016	52	2010	82	0.775
2016	52	2010	82	0.794231
2016	52	2010	82	0.741346
2016	52	2010	82	0.678846
2016	52	2010	82	0.721154
2016	52	2010	82	0.692308
2016	52	2010	82	0.760577
2016	52	2010	82	0.768269
2016	52	2010	82	0.738462
2016	52	2010	82	0.742308
2016	52	2011	126	0.806731
2016	52	2011	126	0.769231
2016	52	2011	126	0.747115
2016	52	2011	126	0.763462
2016	52	2011	126	0.756731
2016	52	2011	126	0.717308
2016	52	2011	126	0.742308
2016	52	2011	126	0.726923
2016	52	2011	126	0.711538
2016	52	2011	126	0.793269
2016	52	2012	193	0.802885
2016	52	2012	193	0.807692
2016	52	2012	193	0.795192
2016	52	2012	193	0.786538
2016	52	2012	193	0.780769
2016	52	2012	193	0.781731
2016	52	2012	193	0.786538
2016	52	2012	193	0.751923
2016	52	2012	193	0.819231
2016	52	2012	193	0.775962
2016	52	2013	212	0.761538
2016	52	2013	212	0.802885
2016	52	2013	212	0.792308
2016	52	2013	212	0.763462
2016	52	2013	212	0.733654
2016	52	2013	212	0.7875
2016	52	2013	212	0.741346
2016	52	2013	212	0.739423
2016	52	2013	212	0.768269
2016	52	2013	212	0.776923
2016	52	2014	218	0.7875
2016	52	2014	218	0.749038
2016	52	2014	218	0.7875
2016	52	2014	218	0.790385
2016	52	2014	218	0.819231
2016	52	2014	218	0.801923
2016	52	2014	218	0.788462
2016	52	2014	218	0.797115
2016	52	2014	218	0.760577
2016	52	2014	218	0.735577
2016	52	2015	228	0.793269
2016	52	2015	228	0.783654
2016	52	2015	228	0.779808
2016	52	2015	228	0.809615
2016	52	2015	228	0.802885
2016	52	2015	228	0.846154
2016	52	2015	228	0.774038
2016	52	2015	228	0.789423
2016	52	2015	228	0.816346
2016	52	2015	228	0.791346
2016	52	2016	280	0.896154
2016	52	2016	280	0.922115
2016	52	2016	280	0.954808
2016	52	2016	280	0.930769
2016	52	2016	280	0.925
2016	52	2016	280	0.927885
2016	52	2016	280	0.914423
2016	52	2016	280	0.959615
2016	52	2016	280	0.906731
2016	52	2016	280	0.951923
2016	52	2017	280	0.914423
2016	52	2017	280	0.954808
2016	52	2017	280	0.899038
2016	52	2017	280	0.946154
2016	52	2017	280	0.929808
2016	52	2017	280	0.926923
2016	52	2017	280	0.917308
2016	52	2017	280	0.882692
2016	52	2017	280	0.907692
2016	52	2017	280	0.922115
2016	52	2018	290	0.954808
2016	52	2018	290	0.932692
2016	52	2018	290	0.910577
2016	52	2018	290	0.917308
2016	52	2018	290	0.940385
2016	52	2018	290	0.935577
2016	52	2018	290	0.898077
2016	52	2018	290	0.919231
2016	52	2018	290	0.953846
2016	52	2018	290	0.950962
2016	52	2019	290	0.922115
2016	52	2019	290	0.936538
2016	52	2019	290	0.953846
2016	52	2019	290	0.891346
2016	52	2019	290	0.925
2016	52	2019	290	0.947115
2016	52	2019	290	0.938462
2016	52	2019	290	0.951923
2016	52	2019	290	0.938462
2016	52	2019	290	0.934615
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2005	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2006	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2007	5	0
2018	10	2008	16	0.865
2018	10	2008	16	0.78
2018	10	2008	16	0.845
2018	10	2008	16	0.835
2018	10	2008	16	0.705
2018	10	2008	16	0.905
2018	10	2008	16	0.925
2018	10	2008	16	0.695
2018	10	2008	16	0.84
2018	10	2008	16	0.845
2018	10	2009	60	0.945
2018	10	2009	60	0.98
2018	10	2009	60	0.955
2018	10	2009	60	0.95
2018	10	2009	60	0.905
2018	10	2009	60	0.94
2018	10	2009	60	0.915
2018	10	2009	60	0.91
2018	10	2009	60	0.95
2018	10	2009	60	0.95
2018	10	2010	82	0.95
2018	10	2010	82	0.945
2018	10	2010	82	0.96
2018	10	2010	82	0.905
2018	10	2010	82	0.96
2018	10	2010	82	0.965
2018	10	2010	82	0.95
2018	10	2010	82	0.94
2018	10	2010	82	0.96
2018	10	2010	82	0.95
2018	10	2011	126	0.98
2018	10	2011	126	0.97
2018	10	2011	126	0.895
2018	10	2011	126	0.96
2018	10	2011	126	0.955
2018	10	2011	126	0.975
2018	10	2011	126	0.955
2018	10	2011	126	0.925
2018	10	2011	126	0.93
2018	10	2011	126	0.94
2018	10	2012	193	0.965
2018	10	2012	193	0.97
2018	10	2012	193	0.955
2018	10	2012	193	0.975
2018	10	2012	193	0.965
2018	10	2012	193	0.95
2018	10	2012	193	0.98
2018	10	2012	193	0.945
2018	10	2012	193	0.93
2018	10	2012	193	0.935
2018	10	2013	212	0.96
2018	10	2013	212	0.955
2018	10	2013	212	0.95
2018	10	2013	212	0.915
2018	10	2013	212	0.935
2018	10	2013	212	0.99
2018	10	2013	212	0.875
2018	10	2013	212	0.88
2018	10	2013	212	0.935
2018	10	2013	212	0.97
2018	10	2014	218	0.945
2018	10	2014	218	0.945
2018	10	2014	218	0.94
2018	10	2014	218	0.925
2018	10	2014	218	0.915
2018	10	2014	218	0.92
2018	10	2014	218	0.935
2018	10	2014	218	0.965
2018	10	2014	218	0.91
2018	10	2014	218	0.81
2018	10	2015	228	0.865
2018	10	2015	228	0.9
2018	10	2015	228	0.935
2018	10	2015	228	0.975
2018	10	2015	228	0.955
2018	10	2015	228	0.94
2018	10	2015	228	0.93
2018	10	2015	228	0.935
2018	10	2015	228	0.93
2018	10	2015	228	0.905
2018	10	2016	280	0.985
2018	10	2016	280	0.97
2018	10	2016	280	0.975
2018	10	2016	280	0.955
2018	10	2016	280	0.935
2018	10	2016	280	0.985
2018	10	2016	280	0.93
2018	10	2016	280	0.965
2018	10	2016	280	0.885
2018	10	2016	280	0.98
2018	10	2017	280	0.93
2018	10	2017	280	0.975
2018	10	2017	280	0.98
2018	10	2017	280	0.975
2018	10	2017	280	0.99
2018	10	2017	280	0.96
2018	10	2017	280	0.975
2018	10	2017	280	0.955
2018	10	2017	280	0.96
2018	10	2017	280	0.93
2018	10	2018	290	1
2018	10	2018	290	0.98
2018	10	2018	290	1
2018	10	2018	290	0.995
2018	10	2018	290	0.985
2018	10	2018	290	0.955
2018	10	2018	290	0.985
2018	10	2018	290	0.99
2018	10	2018	290	1
2018	10	2018	290	0.98
2018	10	2019	290	0.975
2018	10	2019	290	0.995
2018	10	2019	290	0.97
2018	10	2019	290	0.97
2018	10	2019	290	0.975
2018	10	2019	290	0.98
2018	10	2019	290	0.97
2018	10	2019	290	0.985
2018	10	2019	290	0.99
2018	10	2019	290	0.975
