coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
2009	11	2018	1310	0.918182
2009	11	2018	1310	0.818182
2009	11	2018	1310	0.877273
2009	11	2019	1310	0.859091
2009	11	2019	1310	0.895455
2009	11	2019	1310	0.777273
2009	11	2019	1310	0.777273
2009	11	2019	1310	0.718182
2009	11	2019	1310	0.809091
2009	11	2019	1310	0.863636
2009	11	2019	1310	0.722727
2009	11	2019	1310	0.890909
2009	11	2019	1310	0.913636
2010	29	2005	416	0.694828
2010	29	2005	416	0.510345
2010	29	2005	416	0.548276
2010	29	2005	416	0.544828
2010	29	2005	416	0.601724
2010	29	2005	416	0.47069
2010	29	2005	416	0.384483
2010	29	2005	416	0.731034
2010	29	2005	416	0.674138
2010	29	2005	416	0.581034
2010	29	2006	519	0.712069
2010	29	2006	519	0.560345
2010	29	2006	519	0.708621
2010	29	2006	519	0.525862
2010	29	2006	519	0.687931
2010	29	2006	519	0.622414
2010	29	2006	519	0.75
2010	29	2006	519	0.656897
2010	29	2006	519	0.632759
2010	29	2006	519	0.603448
2010	29	2007	550	0.777586
2010	29	2007	550	0.568966
2010	29	2007	550	0.494828
2010	29	2007	550	0.517241
2010	29	2007	550	0.560345
2010	29	2007	550	0.703448
2010	29	2007	550	0.548276
2010	29	2007	550	0.758621
2010	29	2007	550	0.682759
2010	29	2007	550	0.672414
2010	29	2008	569	0.624138
2010	29	2008	569	0.681034
2010	29	2008	569	0.587931
2010	29	2008	569	0.668966
2010	29	2008	569	0.772414
2010	29	2008	569	0.637931
2010	29	2008	569	0.696552
2010	29	2008	569	0.777586
2010	29	2008	569	0.706897
2010	29	2008	569	0.748276
2010	29	2009	580	0.855172
2010	29	2009	580	0.763793
2010	29	2009	580	0.718966
2010	29	2009	580	0.796552
2010	29	2009	580	0.701724
2010	29	2009	580	0.803448
2010	29	2009	580	0.763793
2010	29	2009	580	0.658621
2010	29	2009	580	0.608621
2010	29	2009	580	0.789655
2010	29	2010	609	0.922414
2010	29	2010	609	0.891379
2010	29	2010	609	0.893103
2010	29	2010	609	0.931034
2010	29	2010	609	0.924138
2010	29	2010	609	0.917241
2010	29	2010	609	0.894828
2010	29	2010	609	0.917241
2010	29	2010	609	0.906897
2010	29	2010	609	0.918966
2010	29	2011	680	0.943103
2010	29	2011	680	0.922414
2010	29	2011	680	0.941379
2010	29	2011	680	0.927586
2010	29	2011	680	0.936207
2010	29	2011	680	0.898276
2010	29	2011	680	0.908621
2010	29	2011	680	0.927586
2010	29	2011	680	0.941379
2010	29	2011	680	0.905172
2010	29	2012	715	0.958621
2010	29	2012	715	0.944828
2010	29	2012	715	0.927586
2010	29	2012	715	0.912069
2010	29	2012	715	0.943103
2010	29	2012	715	0.934483
2010	29	2012	715	0.917241
2010	29	2012	715	0.915517
2010	29	2012	715	0.9
2010	29	2012	715	0.917241
2010	29	2013	888	0.958621
2010	29	2013	888	0.941379
2010	29	2013	888	0.95
2010	29	2013	888	0.958621
2010	29	2013	888	0.937931
2010	29	2013	888	0.948276
2010	29	2013	888	0.944828
2010	29	2013	888	0.958621
2010	29	2013	888	0.932759
2010	29	2013	888	0.958621
2010	29	2014	1304	0.951724
2010	29	2014	1304	0.946552
2010	29	2014	1304	0.962069
2010	29	2014	1304	0.960345
2010	29	2014	1304	0.956897
2010	29	2014	1304	0.953448
2010	29	2014	1304	0.955172
2010	29	2014	1304	0.927586
2010	29	2014	1304	0.967241
2010	29	2014	1304	0.953448
2010	29	2015	1307	0.965517
2010	29	2015	1307	0.965517
2010	29	2015	1307	0.968966
2010	29	2015	1307	0.956897
2010	29	2015	1307	0.968966
2010	29	2015	1307	0.95
2010	29	2015	1307	0.984483
2010	29	2015	1307	0.934483
2010	29	2015	1307	0.955172
2010	29	2015	1307	0.963793
2010	29	2016	1307	0.941379
2010	29	2016	1307	0.960345
2010	29	2016	1307	0.941379
2010	29	2016	1307	0.974138
2010	29	2016	1307	0.943103
2010	29	2016	1307	0.956897
2010	29	2016	1307	0.956897
2010	29	2016	1307	0.955172
2010	29	2016	1307	0.953448
2010	29	2016	1307	0.962069
2010	29	2017	1309	0.962069
2010	29	2017	1309	0.982759
2010	29	2017	1309	0.962069
2010	29	2017	1309	0.97069
2010	29	2017	1309	0.97069
2010	29	2017	1309	0.965517
2010	29	2017	1309	0.951724
2010	29	2017	1309	0.963793
2010	29	2017	1309	0.97069
2010	29	2017	1309	0.981034
2010	29	2018	1310	0.960345
2010	29	2018	1310	0.960345
2010	29	2018	1310	0.951724
2010	29	2018	1310	0.955172
2010	29	2018	1310	0.958621
2010	29	2018	1310	0.974138
2010	29	2018	1310	0.953448
2010	29	2018	1310	0.986207
2010	29	2018	1310	0.960345
2010	29	2018	1310	0.974138
2010	29	2019	1310	0.943103
2010	29	2019	1310	0.958621
2010	29	2019	1310	0.960345
2010	29	2019	1310	0.939655
2010	29	2019	1310	0.967241
2010	29	2019	1310	0.968966
2010	29	2019	1310	0.974138
2010	29	2019	1310	0.956897
2010	29	2019	1310	0.955172
2010	29	2019	1310	0.965517
2011	71	2005	416	0.825352
2011	71	2005	416	0.783099
2011	71	2005	416	0.780282
2011	71	2005	416	0.790141
2011	71	2005	416	0.796479
2011	71	2005	416	0.75493
2011	71	2005	416	0.726761
2011	71	2005	416	0.858451
2011	71	2005	416	0.834507
2011	71	2005	416	0.799296
2011	71	2006	519	0.841549
2011	71	2006	519	0.789437
2011	71	2006	519	0.859155
2011	71	2006	519	0.796479
2011	71	2006	519	0.842958
2011	71	2006	519	0.811972
2011	71	2006	519	0.864789
2011	71	2006	519	0.821127
2011	71	2006	519	0.833099
2011	71	2006	519	0.809155
2011	71	2007	550	0.866197
2011	71	2007	550	0.804225
2011	71	2007	550	0.779577
2011	71	2007	550	0.78169
2011	71	2007	550	0.791549
2011	71	2007	550	0.851408
2011	71	2007	550	0.795775
2011	71	2007	550	0.847887
2011	71	2007	550	0.83662
2011	71	2007	550	0.828873
2011	71	2008	569	0.830282
2011	71	2008	569	0.871831
2011	71	2008	569	0.816901
2011	71	2008	569	0.852113
2011	71	2008	569	0.885915
2011	71	2008	569	0.828873
2011	71	2008	569	0.869718
2011	71	2008	569	0.888732
2011	71	2008	569	0.850704
2011	71	2008	569	0.888028
2011	71	2009	580	0.905634
2011	71	2009	580	0.893662
2011	71	2009	580	0.872535
2011	71	2009	580	0.915493
2011	71	2009	580	0.845775
2011	71	2009	580	0.894366
2011	71	2009	580	0.874648
2011	71	2009	580	0.855634
2011	71	2009	580	0.824648
2011	71	2009	580	0.9
2011	71	2010	609	0.940845
2011	71	2010	609	0.926056
2011	71	2010	609	0.923239
2011	71	2010	609	0.944366
2011	71	2010	609	0.921127
2011	71	2010	609	0.948592
2011	71	2010	609	0.932394
2011	71	2010	609	0.955634
2011	71	2010	609	0.933099
2011	71	2010	609	0.939437
2011	71	2011	680	0.960563
2011	71	2011	680	0.953521
2011	71	2011	680	0.975352
2011	71	2011	680	0.966901
2011	71	2011	680	0.959155
2011	71	2011	680	0.964085
2011	71	2011	680	0.967606
2011	71	2011	680	0.974648
2011	71	2011	680	0.967606
2011	71	2011	680	0.965493
2011	71	2012	715	0.969014
2011	71	2012	715	0.964789
2011	71	2012	715	0.964789
2011	71	2012	715	0.969014
2011	71	2012	715	0.961268
2011	71	2012	715	0.979577
2011	71	2012	715	0.964789
2011	71	2012	715	0.940845
2011	71	2012	715	0.974648
2011	71	2012	715	0.967606
2011	71	2013	888	0.958451
2011	71	2013	888	0.975352
2011	71	2013	888	0.961972
2011	71	2013	888	0.969014
2011	71	2013	888	0.953521
2011	71	2013	888	0.983803
2011	71	2013	888	0.964085
2011	71	2013	888	0.957746
2011	71	2013	888	0.96831
2011	71	2013	888	0.964789
2011	71	2014	1304	0.975352
2011	71	2014	1304	0.966197
2011	71	2014	1304	0.974648
2011	71	2014	1304	0.985915
2011	71	2014	1304	0.983803
2011	71	2014	1304	0.984507
2011	71	2014	1304	0.972535
2011	71	2014	1304	0.978169
2011	71	2014	1304	0.985915
2011	71	2014	1304	0.973944
2011	71	2015	1307	0.978873
2011	71	2015	1307	0.985211
2011	71	2015	1307	0.976761
2011	71	2015	1307	0.964085
2011	71	2015	1307	0.980986
2011	71	2015	1307	0.971127
2011	71	2015	1307	0.990845
2011	71	2015	1307	0.973239
2011	71	2015	1307	0.983099
2011	71	2015	1307	0.971127
2011	71	2016	1307	0.978873
2011	71	2016	1307	0.978169
2011	71	2016	1307	0.974648
2011	71	2016	1307	0.978873
2011	71	2016	1307	0.971127
2011	71	2016	1307	0.976056
2011	71	2016	1307	0.990141
2011	71	2016	1307	0.984507
2011	71	2016	1307	0.978873
2011	71	2016	1307	0.985915
2011	71	2017	1309	0.977465
2011	71	2017	1309	0.982394
2011	71	2017	1309	0.976056
2011	71	2017	1309	0.988028
2011	71	2017	1309	0.980282
2011	71	2017	1309	0.980282
2011	71	2017	1309	0.985211
2011	71	2017	1309	0.978873
2011	71	2017	1309	0.98662
2011	71	2017	1309	0.977465
2011	71	2018	1310	0.971831
2011	71	2018	1310	0.994366
2011	71	2018	1310	0.971831
2011	71	2018	1310	0.98169
2011	71	2018	1310	0.985211
2011	71	2018	1310	0.980986
2011	71	2018	1310	0.98169
2011	71	2018	1310	0.973239
2011	71	2018	1310	0.989437
2011	71	2018	1310	0.984507
2011	71	2019	1310	0.959155
2011	71	2019	1310	0.984507
2011	71	2019	1310	0.976761
2011	71	2019	1310	0.974648
2011	71	2019	1310	0.960563
2011	71	2019	1310	0.973239
2011	71	2019	1310	0.979577
2011	71	2019	1310	0.98169
2011	71	2019	1310	0.973944
2011	71	2019	1310	0.974648
2012	35	2005	416	0.585714
2012	35	2005	416	0.584286
2012	35	2005	416	0.618571
2012	35	2005	416	0.565714
2012	35	2005	416	0.557143
2012	35	2005	416	0.525714
2012	35	2005	416	0.41
2012	35	2005	416	0.657143
2012	35	2005	416	0.674286
2012	35	2005	416	0.538571
2012	35	2006	519	0.611429
2012	35	2006	519	0.562857
2012	35	2006	519	0.627143
2012	35	2006	519	0.542857
2012	35	2006	519	0.687143
2012	35	2006	519	0.564286
2012	35	2006	519	0.647143
2012	35	2006	519	0.59
2012	35	2006	519	0.648571
2012	35	2006	519	0.545714
2012	35	2007	550	0.678571
2012	35	2007	550	0.507143
2012	35	2007	550	0.487143
2012	35	2007	550	0.57
2012	35	2007	550	0.568571
2012	35	2007	550	0.675714
2012	35	2007	550	0.578571
2012	35	2007	550	0.66
2012	35	2007	550	0.684286
2012	35	2007	550	0.631429
2012	35	2008	569	0.608571
2012	35	2008	569	0.715714
2012	35	2008	569	0.65
2012	35	2008	569	0.704286
2012	35	2008	569	0.724286
2012	35	2008	569	0.66
2012	35	2008	569	0.708571
2012	35	2008	569	0.737143
2012	35	2008	569	0.69
2012	35	2008	569	0.76
2012	35	2009	580	0.781429
2012	35	2009	580	0.741429
2012	35	2009	580	0.684286
2012	35	2009	580	0.775714
2012	35	2009	580	0.672857
2012	35	2009	580	0.728571
2012	35	2009	580	0.738571
2012	35	2009	580	0.704286
2012	35	2009	580	0.657143
2012	35	2009	580	0.777143
2012	35	2010	609	0.821429
2012	35	2010	609	0.804286
2012	35	2010	609	0.778571
2012	35	2010	609	0.844286
2012	35	2010	609	0.79
2012	35	2010	609	0.834286
2012	35	2010	609	0.78
2012	35	2010	609	0.818571
2012	35	2010	609	0.762857
2012	35	2010	609	0.83
2012	35	2011	680	0.88
2012	35	2011	680	0.801429
2012	35	2011	680	0.871429
2012	35	2011	680	0.82
2012	35	2011	680	0.867143
2012	35	2011	680	0.772857
2012	35	2011	680	0.831429
2012	35	2011	680	0.881429
2012	35	2011	680	0.862857
2012	35	2011	680	0.847143
2012	35	2012	715	0.894286
2012	35	2012	715	0.864286
2012	35	2012	715	0.901429
2012	35	2012	715	0.888571
2012	35	2012	715	0.85
2012	35	2012	715	0.892857
2012	35	2012	715	0.888571
2012	35	2012	715	0.8
2012	35	2012	715	0.92
2012	35	2012	715	0.88
2012	35	2013	888	0.901429
2012	35	2013	888	0.912857
2012	35	2013	888	0.898571
2012	35	2013	888	0.931429
2012	35	2013	888	0.887143
2012	35	2013	888	0.905714
2012	35	2013	888	0.89
2012	35	2013	888	0.895714
2012	35	2013	888	0.91
2012	35	2013	888	0.89
2012	35	2014	1304	0.904286
2012	35	2014	1304	0.907143
2012	35	2014	1304	0.887143
2012	35	2014	1304	0.872857
2012	35	2014	1304	0.938571
2012	35	2014	1304	0.92
2012	35	2014	1304	0.84
2012	35	2014	1304	0.828571
2012	35	2014	1304	0.927143
2012	35	2014	1304	0.831429
2012	35	2015	1307	0.914286
2012	35	2015	1307	0.89
2012	35	2015	1307	0.914286
2012	35	2015	1307	0.887143
2012	35	2015	1307	0.931429
2012	35	2015	1307	0.94
2012	35	2015	1307	0.941429
2012	35	2015	1307	0.845714
2012	35	2015	1307	0.9
2012	35	2015	1307	0.852857
2012	35	2016	1307	0.832857
2012	35	2016	1307	0.895714
2012	35	2016	1307	0.867143
2012	35	2016	1307	0.895714
2012	35	2016	1307	0.872857
2012	35	2016	1307	0.91
2012	35	2016	1307	0.877143
2012	35	2016	1307	0.838571
2012	35	2016	1307	0.867143
2012	35	2016	1307	0.895714
2012	35	2017	1309	0.871429
2012	35	2017	1309	0.917143
2012	35	2017	1309	0.87
2012	35	2017	1309	0.922857
2012	35	2017	1309	0.897143
2012	35	2017	1309	0.937143
2012	35	2017	1309	0.905714
2012	35	2017	1309	0.871429
2012	35	2017	1309	0.902857
2012	35	2017	1309	0.937143
2012	35	2018	1310	0.91
2012	35	2018	1310	0.911429
2012	35	2018	1310	0.854286
2012	35	2018	1310	0.908571
2012	35	2018	1310	0.917143
2012	35	2018	1310	0.912857
2012	35	2018	1310	0.882857
2012	35	2018	1310	0.934286
2012	35	2018	1310	0.892857
2012	35	2018	1310	0.9
2012	35	2019	1310	0.897143
2012	35	2019	1310	0.941429
2012	35	2019	1310	0.875714
2012	35	2019	1310	0.905714
2012	35	2019	1310	0.872857
2012	35	2019	1310	0.932857
2012	35	2019	1310	0.901429
2012	35	2019	1310	0.88
2012	35	2019	1310	0.94
2012	35	2019	1310	0.891429
2013	173	2005	416	0.502023
2013	173	2005	416	0.653757
2013	173	2005	416	0.478324
2013	173	2005	416	0.446243
2013	173	2005	416	0.493353
2013	173	2005	416	0.43237
2013	173	2005	416	0.229769
2013	173	2005	416	0.698266
2013	173	2005	416	0.713006
2013	173	2005	416	0.433815
2013	173	2006	519	0.38237
2013	173	2006	519	0.39711
2013	173	2006	519	0.509249
2013	173	2006	519	0.541908
2013	173	2006	519	0.576879
2013	173	2006	519	0.391329
2013	173	2006	519	0.576879
2013	173	2006	519	0.354335
2013	173	2006	519	0.524277
2013	173	2006	519	0.378324
2013	173	2007	550	0.536994
2013	173	2007	550	0.34104
2013	173	2007	550	0.363295
2013	173	2007	550	0.395954
2013	173	2007	550	0.375723
2013	173	2007	550	0.618786
2013	173	2007	550	0.468497
2013	173	2007	550	0.439884
2013	173	2007	550	0.588439
2013	173	2007	550	0.499711
2013	173	2008	569	0.73815
2013	173	2008	569	0.795954
2013	173	2008	569	0.684971
2013	173	2008	569	0.812428
2013	173	2008	569	0.740751
2013	173	2008	569	0.627746
2013	173	2008	569	0.723121
2013	173	2008	569	0.702601
2013	173	2008	569	0.584682
2013	173	2008	569	0.848266
2013	173	2009	580	0.716763
2013	173	2009	580	0.751734
2013	173	2009	580	0.795665
2013	173	2009	580	0.852601
2013	173	2009	580	0.434971
2013	173	2009	580	0.783526
2013	173	2009	580	0.721965
2013	173	2009	580	0.661561
2013	173	2009	580	0.676301
2013	173	2009	580	0.796532
2013	173	2010	609	0.85578
2013	173	2010	609	0.789595
2013	173	2010	609	0.800867
2013	173	2010	609	0.890173
2013	173	2010	609	0.869653
2013	173	2010	609	0.845376
2013	173	2010	609	0.796532
2013	173	2010	609	0.869364
2013	173	2010	609	0.836416
2013	173	2010	609	0.860405
2013	173	2011	680	0.881792
2013	173	2011	680	0.896532
2013	173	2011	680	0.917919
2013	173	2011	680	0.859249
2013	173	2011	680	0.870231
2013	173	2011	680	0.820809
2013	173	2011	680	0.886994
2013	173	2011	680	0.922254
2013	173	2011	680	0.897688
2013	173	2011	680	0.874277
2013	173	2012	715	0.890462
2013	173	2012	715	0.898266
2013	173	2012	715	0.900867
2013	173	2012	715	0.922543
2013	173	2012	715	0.906069
2013	173	2012	715	0.886994
2013	173	2012	715	0.913873
2013	173	2012	715	0.847399
2013	173	2012	715	0.902601
2013	173	2012	715	0.904046
2013	173	2013	888	0.965607
2013	173	2013	888	0.962717
2013	173	2013	888	0.958382
2013	173	2013	888	0.957803
2013	173	2013	888	0.966763
2013	173	2013	888	0.975145
2013	173	2013	888	0.971676
2013	173	2013	888	0.964451
2013	173	2013	888	0.958671
2013	173	2013	888	0.960983
2013	173	2014	1304	0.977746
2013	173	2014	1304	0.975145
2013	173	2014	1304	0.971965
2013	173	2014	1304	0.96763
2013	173	2014	1304	0.976879
2013	173	2014	1304	0.97948
2013	173	2014	1304	0.973988
2013	173	2014	1304	0.965896
2013	173	2014	1304	0.979769
2013	173	2014	1304	0.97659
2013	173	2015	1307	0.969364
2013	173	2015	1307	0.978902
2013	173	2015	1307	0.975145
2013	173	2015	1307	0.973988
2013	173	2015	1307	0.973699
2013	173	2015	1307	0.977457
2013	173	2015	1307	0.975145
2013	173	2015	1307	0.97341
2013	173	2015	1307	0.975145
2013	173	2015	1307	0.97052
2013	173	2016	1307	0.977168
2013	173	2016	1307	0.980925
2013	173	2016	1307	0.976301
2013	173	2016	1307	0.968786
2013	173	2016	1307	0.971098
2013	173	2016	1307	0.978324
2013	173	2016	1307	0.968208
2013	173	2016	1307	0.978613
2013	173	2016	1307	0.978902
2013	173	2016	1307	0.979191
2013	173	2017	1309	0.979769
2013	173	2017	1309	0.985838
2013	173	2017	1309	0.980347
2013	173	2017	1309	0.971098
2013	173	2017	1309	0.982081
2013	173	2017	1309	0.977457
2013	173	2017	1309	0.976012
2013	173	2017	1309	0.97659
2013	173	2017	1309	0.973988
2013	173	2017	1309	0.97659
2013	173	2018	1310	0.976301
2013	173	2018	1310	0.976879
2013	173	2018	1310	0.978035
2013	173	2018	1310	0.976879
2013	173	2018	1310	0.973121
2013	173	2018	1310	0.97659
2013	173	2018	1310	0.975723
2013	173	2018	1310	0.976301
2013	173	2018	1310	0.980347
2013	173	2018	1310	0.983237
2013	173	2019	1310	0.976301
2013	173	2019	1310	0.987572
2013	173	2019	1310	0.970231
2013	173	2019	1310	0.971387
2013	173	2019	1310	0.972254
2013	173	2019	1310	0.979769
2013	173	2019	1310	0.975145
2013	173	2019	1310	0.969653
2013	173	2019	1310	0.975723
2013	173	2019	1310	0.978035
2014	416	2005	416	0.373918
2014	416	2005	416	0.611178
2014	416	2005	416	0.348197
2014	416	2005	416	0.281851
2014	416	2005	416	0.410817
2014	416	2005	416	0.307091
2014	416	2005	416	0.122115
2014	416	2005	416	0.602764
2014	416	2005	416	0.61875
2014	416	2005	416	0.31863
2014	416	2006	519	0.201683
2014	416	2006	519	0.272957
2014	416	2006	519	0.390865
2014	416	2006	519	0.503365
2014	416	2006	519	0.461538
2014	416	2006	519	0.267788
2014	416	2006	519	0.459135
2014	416	2006	519	0.195433
2014	416	2006	519	0.447236
2014	416	2006	519	0.226923
2014	416	2007	550	0.387139
2014	416	2007	550	0.254808
2014	416	2007	550	0.282332
2014	416	2007	550	0.275
2014	416	2007	550	0.251322
2014	416	2007	550	0.542428
2014	416	2007	550	0.377524
2014	416	2007	550	0.254327
2014	416	2007	550	0.488221
2014	416	2007	550	0.358293
2014	416	2008	569	0.705288
2014	416	2008	569	0.844591
2014	416	2008	569	0.665024
2014	416	2008	569	0.803726
2014	416	2008	569	0.69375
2014	416	2008	569	0.533894
2014	416	2008	569	0.678726
2014	416	2008	569	0.658654
2014	416	2008	569	0.492668
2014	416	2008	569	0.857332
2014	416	2009	580	0.610096
2014	416	2009	580	0.674639
2014	416	2009	580	0.809736
2014	416	2009	580	0.855889
2014	416	2009	580	0.276803
2014	416	2009	580	0.742308
2014	416	2009	580	0.697236
2014	416	2009	580	0.613942
2014	416	2009	580	0.627885
2014	416	2009	580	0.71851
2014	416	2010	609	0.830649
2014	416	2010	609	0.71226
2014	416	2010	609	0.708293
2014	416	2010	609	0.862861
2014	416	2010	609	0.839663
2014	416	2010	609	0.800841
2014	416	2010	609	0.710096
2014	416	2010	609	0.841466
2014	416	2010	609	0.78137
2014	416	2010	609	0.799519
2014	416	2011	680	0.820793
2014	416	2011	680	0.844591
2014	416	2011	680	0.89399
2014	416	2011	680	0.861659
2014	416	2011	680	0.807212
2014	416	2011	680	0.753486
2014	416	2011	680	0.872236
2014	416	2011	680	0.898317
2014	416	2011	680	0.849399
2014	416	2011	680	0.841707
2014	416	2012	715	0.850721
2014	416	2012	715	0.863221
2014	416	2012	715	0.879447
2014	416	2012	715	0.903966
2014	416	2012	715	0.879928
2014	416	2012	715	0.874038
2014	416	2012	715	0.898918
2014	416	2012	715	0.785096
2014	416	2012	715	0.890745
2014	416	2012	715	0.878966
2014	416	2013	888	0.916827
2014	416	2013	888	0.904327
2014	416	2013	888	0.903726
2014	416	2013	888	0.916587
2014	416	2013	888	0.925361
2014	416	2013	888	0.919351
2014	416	2013	888	0.92488
2014	416	2013	888	0.904567
2014	416	2013	888	0.924639
2014	416	2013	888	0.903966
2014	416	2014	1304	0.96274
2014	416	2014	1304	0.955649
2014	416	2014	1304	0.970793
2014	416	2014	1304	0.970793
2014	416	2014	1304	0.959615
2014	416	2014	1304	0.964663
2014	416	2014	1304	0.965024
2014	416	2014	1304	0.977163
2014	416	2014	1304	0.965745
2014	416	2014	1304	0.962981
2014	416	2015	1307	0.972476
2014	416	2015	1307	0.967187
2014	416	2015	1307	0.963702
2014	416	2015	1307	0.967067
2014	416	2015	1307	0.957692
2014	416	2015	1307	0.961538
2014	416	2015	1307	0.957452
2014	416	2015	1307	0.965385
2014	416	2015	1307	0.974279
2014	416	2015	1307	0.974159
2014	416	2016	1307	0.973077
2014	416	2016	1307	0.972837
2014	416	2016	1307	0.969471
2014	416	2016	1307	0.96226
2014	416	2016	1307	0.97476
2014	416	2016	1307	0.963822
2014	416	2016	1307	0.972596
2014	416	2016	1307	0.974038
2014	416	2016	1307	0.966707
2014	416	2016	1307	0.967308
2014	416	2017	1309	0.967668
2014	416	2017	1309	0.958894
2014	416	2017	1309	0.967428
2014	416	2017	1309	0.965385
2014	416	2017	1309	0.980529
2014	416	2017	1309	0.958774
2014	416	2017	1309	0.972596
2014	416	2017	1309	0.968389
2014	416	2017	1309	0.979688
2014	416	2017	1309	0.959255
2014	416	2018	1310	0.965144
2014	416	2018	1310	0.975
2014	416	2018	1310	0.968389
2014	416	2018	1310	0.958173
2014	416	2018	1310	0.966947
2014	416	2018	1310	0.959856
2014	416	2018	1310	0.975601
2014	416	2018	1310	0.951442
2014	416	2018	1310	0.980889
2014	416	2018	1310	0.965625
2014	416	2019	1310	0.959615
2014	416	2019	1310	0.969712
2014	416	2019	1310	0.976683
2014	416	2019	1310	0.972837
2014	416	2019	1310	0.971635
2014	416	2019	1310	0.969952
2014	416	2019	1310	0.964063
2014	416	2019	1310	0.970553
2014	416	2019	1310	0.960337
2014	416	2019	1310	0.960697
2015	3	2005	416	0.833333
2015	3	2005	416	0.7
2015	3	2005	416	0.783333
2015	3	2005	416	0.716667
2015	3	2005	416	0.65
2015	3	2005	416	0.7
2015	3	2005	416	0.566667
2015	3	2005	416	0.75
2015	3	2005	416	0.75
2015	3	2005	416	0.616667
2015	3	2006	519	0.816667
2015	3	2006	519	0.8
2015	3	2006	519	0.766667
2015	3	2006	519	0.716667
2015	3	2006	519	0.866667
2015	3	2006	519	0.85
2015	3	2006	519	0.783333
2015	3	2006	519	0.866667
2015	3	2006	519	0.85
2015	3	2006	519	0.816667
2015	3	2007	550	0.883333
2015	3	2007	550	0.85
2015	3	2007	550	0.7
2015	3	2007	550	0.683333
2015	3	2007	550	0.85
2015	3	2007	550	0.833333
2015	3	2007	550	0.783333
2015	3	2007	550	0.8
2015	3	2007	550	0.833333
2015	3	2007	550	0.833333
2015	3	2008	569	0.533333
2015	3	2008	569	0.9
2015	3	2008	569	0.766667
2015	3	2008	569	0.766667
2015	3	2008	569	0.916667
2015	3	2008	569	0.633333
2015	3	2008	569	0.9
2015	3	2008	569	0.866667
2015	3	2008	569	0.9
2015	3	2008	569	0.866667
2015	3	2009	580	0.9
2015	3	2009	580	0.85
2015	3	2009	580	0.8
2015	3	2009	580	0.866667
2015	3	2009	580	0.883333
2015	3	2009	580	0.883333
2015	3	2009	580	0.783333
2015	3	2009	580	0.916667
2015	3	2009	580	0.766667
2015	3	2009	580	0.8
2015	3	2010	609	0.9
2015	3	2010	609	0.9
2015	3	2010	609	0.833333
2015	3	2010	609	0.866667
2015	3	2010	609	0.783333
2015	3	2010	609	0.833333
2015	3	2010	609	0.9
2015	3	2010	609	0.933333
2015	3	2010	609	0.916667
2015	3	2010	609	0.9
2015	3	2011	680	0.95
2015	3	2011	680	0.766667
2015	3	2011	680	0.883333
2015	3	2011	680	0.833333
2015	3	2011	680	0.916667
2015	3	2011	680	0.783333
2015	3	2011	680	0.8
2015	3	2011	680	0.933333
2015	3	2011	680	0.833333
2015	3	2011	680	0.85
2015	3	2012	715	0.883333
2015	3	2012	715	0.866667
2015	3	2012	715	0.966667
2015	3	2012	715	0.866667
2015	3	2012	715	0.816667
2015	3	2012	715	0.75
2015	3	2012	715	0.833333
2015	3	2012	715	0.833333
2015	3	2012	715	0.883333
2015	3	2012	715	0.833333
2015	3	2013	888	0.8
2015	3	2013	888	0.816667
2015	3	2013	888	0.85
2015	3	2013	888	0.816667
2015	3	2013	888	0.85
2015	3	2013	888	0.783333
2015	3	2013	888	0.766667
2015	3	2013	888	0.783333
2015	3	2013	888	0.9
2015	3	2013	888	0.916667
2015	3	2014	1304	0.7
2015	3	2014	1304	0.85
2015	3	2014	1304	0.583333
2015	3	2014	1304	0.566667
2015	3	2014	1304	0.8
2015	3	2014	1304	0.8
2015	3	2014	1304	0.616667
2015	3	2014	1304	0.433333
2015	3	2014	1304	0.75
2015	3	2014	1304	0.483333
2015	3	2015	1307	0.816667
2015	3	2015	1307	0.566667
2015	3	2015	1307	0.633333
2015	3	2015	1307	0.566667
2015	3	2015	1307	0.883333
2015	3	2015	1307	0.8
2015	3	2015	1307	0.9
2015	3	2015	1307	0.566667
2015	3	2015	1307	0.666667
2015	3	2015	1307	0.666667
2015	3	2016	1307	0.533333
2015	3	2016	1307	0.616667
2015	3	2016	1307	0.7
2015	3	2016	1307	0.683333
2015	3	2016	1307	0.6
2015	3	2016	1307	0.833333
2015	3	2016	1307	0.366667
2015	3	2016	1307	0.6
2015	3	2016	1307	0.65
2015	3	2016	1307	0.7
2015	3	2017	1309	0.683333
2015	3	2017	1309	0.833333
2015	3	2017	1309	0.466667
2015	3	2017	1309	0.816667
2015	3	2017	1309	0.65
2015	3	2017	1309	0.9
2015	3	2017	1309	0.7
2015	3	2017	1309	0.6
2015	3	2017	1309	0.5
2015	3	2017	1309	0.866667
2015	3	2018	1310	0.716667
2015	3	2018	1310	0.666667
2015	3	2018	1310	0.7
2015	3	2018	1310	0.816667
2015	3	2018	1310	0.666667
2015	3	2018	1310	0.75
2015	3	2018	1310	0.466667
2015	3	2018	1310	0.9
2015	3	2018	1310	0.533333
2015	3	2018	1310	0.683333
2015	3	2019	1310	0.733333
2015	3	2019	1310	0.783333
2015	3	2019	1310	0.566667
2015	3	2019	1310	0.75
2015	3	2019	1310	0.483333
2015	3	2019	1310	0.65
2015	3	2019	1310	0.716667
2015	3	2019	1310	0.65
